query_id,relevance_score,document_no,score
16994,2,1,2.77581621
16994,1,11,2.57400334
16994,1,10,2.52381758
16994,1,4,2.27556572
16994,2,18,2.23980735
16994,4,23,2.20776752
16994,1,17,2.17463187
16995,1,12,4.06741651
16995,2,4,3.63997607
16995,1,7,3.51456472
16995,4,2,3.16952039
16995,1,14,3.13059023
16995,1,5,2.92501334
16995,1,19,2.89237553
16995,1,3,2.67329842
16995,1,9,2.4597971
16995,1,18,2.35352328
16996,1,4,4.63008306
16996,1,18,4.48401071
16996,3,25,4.40590785
16996,1,10,4.3807022
16996,2,5,4.02056137
16996,3,1,3.86847083
16996,2,20,3.77271813
16996,2,21,3.27309872
16996,3,3,3.05813682
16996,1,17,3.04971046
16997,2,7,2.52864878
16997,2,3,1.9892654
16997,2,8,1.93814767
16997,2,11,1.58000832
16997,1,5,1.47661887
16997,1,1,1.42538313
16997,1,4,1.39015577
16997,1,6,1.26895832
16997,1,10,1.24784624
16997,1,9,1.1112149
16998,2,4,4.86651063
16998,2,32,4.84707084
16998,2,19,4.69868671
16998,2,33,4.65207024
16998,3,27,4.51826973
16998,2,2,4.10946669
16998,2,9,4.04668181
16998,4,21,4.04562696
16998,3,8,3.94540525
16998,2,30,3.85235525
16999,4,6,3.53134887
16999,2,13,2.84383541
16999,2,26,2.68382287
16999,2,25,2.64975459
16999,2,18,2.63759312
16999,2,21,2.57216896
16999,2,27,2.57076983
16999,3,17,2.54877865
16999,2,22,2.4588296
16999,2,19,2.44037555
17000,2,2,3.29953213
17000,2,29,2.97793077
17000,2,25,2.95005762
17000,3,22,2.83293923
17000,3,13,2.82311882
17000,1,7,2.7159748
17000,2,27,2.64239162
17000,2,4,2.62346488
17000,2,16,2.56911088
17000,2,17,2.54963049
17001,3,21,5.02766988
17001,1,23,5.01316771
17001,2,12,5.00737271
17001,1,1,4.88264826
17001,3,9,4.74017386
17001,2,18,4.72072875
17001,4,25,4.5712697
17001,1,11,4.54372577
17001,2,27,4.50575345
17001,1,16,4.10500557
17002,2,2,3.30015783
17002,3,9,3.30015783
17002,1,1,2.19517957
17002,1,6,2.171618
17002,2,8,2.0766759
17002,2,3,1.648032
17002,1,5,1.64070964
17002,1,13,1.495868
17002,1,11,1.38388248
17002,1,10,1.33597388
17003,2,2,3.12655206
17003,4,44,3.03748235
17003,1,37,2.76483854
17003,1,40,2.57363811
17003,2,28,2.55324188
17003,1,15,2.53465518
17003,1,23,2.457351
17003,1,27,2.38955625
17003,1,36,2.38371583
17003,4,4,2.33215692
17004,1,2,4.4317674
17004,4,1,4.41470239
17004,3,28,4.37669567
17004,2,29,4.34801901
17004,1,5,4.13684128
17004,4,7,3.73978926
17004,1,14,3.7344715
17004,2,32,3.72422214
17004,4,18,3.68927203
17004,2,22,3.46088508
17005,1,15,3.19683213
17005,1,9,2.72790724
17005,4,8,2.56444074
17005,3,25,2.5576066
17005,2,3,2.51284262
17005,1,32,2.51284262
17005,2,17,2.50134433
17005,2,13,2.11879217
17005,1,1,1.99630039
17005,1,12,1.99392264
17006,2,7,3.76733797
17006,1,6,3.70276049
17006,1,26,3.50344311
17006,1,25,3.23387564
17006,1,1,3.13856501
17006,1,18,2.78477894
17006,2,17,2.78446529
17006,1,11,2.72907504
17006,1,15,2.48610757
17006,2,9,2.27672269
17009,2,15,3.31346521
17009,2,4,2.78455769
17009,1,13,2.60792391
17009,1,11,2.51923188
17009,1,9,2.32417309
17009,1,6,1.94434773
17009,1,7,1.94308404
17009,2,5,1.88400993
17009,1,10,1.78701061
17009,1,12,1.58288239
17010,1,11,3.36748432
17010,1,14,2.14215643
17010,1,13,2.08490218
17010,2,2,1.99464529
17010,1,4,1.93822343
17010,1,5,1.72638003
17010,1,8,1.54773622
17010,1,6,1.43687582
17010,1,1,1.23118921
17010,1,9,1.22667115
17011,2,15,3.82290529
17011,1,17,3.46132853
17011,1,1,3.43996638
17011,2,5,3.37316904
17011,1,19,3.14827863
17011,4,8,3.13686978
17011,1,3,3.0764083
17011,1,16,3.07138266
17011,1,18,3.0162527
17011,1,10,2.94613367
17012,1,16,3.42302566
17012,2,11,2.65995671
17012,1,7,2.43881851
17012,1,9,2.43491131
17012,1,3,2.15262573
17012,2,1,2.08296029
17012,2,12,1.75313486
17012,1,15,1.74693483
17012,2,4,1.72141306
17012,1,5,1.6750615
17015,1,9,2.34357392
17015,1,14,1.99944383
17015,1,5,1.89618816
17015,1,12,1.87310634
17015,1,1,1.58846825
17015,1,4,1.57164664
17015,1,7,1.57144866
17015,1,6,1.51432266
17015,1,13,1.49436493
17015,1,8,1.39558784
17016,1,5,1.90162431
17016,1,8,1.63357892
17016,1,10,1.61793783
17016,1,11,1.60440551
17016,1,2,1.11797817
17016,1,1,1.04464117
17016,1,7,0.82421192
17016,1,6,0.81548477
17016,1,9,0.80698756
17016,1,4,0.79866713
17017,1,9,3.67279982
17017,1,6,3.6212218
17017,1,10,3.40982037
17017,2,4,2.99444594
17017,1,5,2.94114141
17017,1,1,2.91880979
17017,1,11,2.82707904
17017,1,8,2.54387347
17017,2,2,2.48180399
17017,1,3,2.43171896
17018,3,30,3.2961574
17018,4,13,3.23930198
17018,4,12,3.03727931
17018,1,14,3.00562759
17018,3,8,2.78069961
17018,1,3,2.61169502
17018,1,26,2.50133033
17018,2,38,2.50133033
17018,1,27,2.44112324
17018,1,16,2.43614234
17019,3,6,4.83974275
17019,1,12,4.51221981
17019,4,18,4.48435641
17019,1,25,4.31229254
17019,4,13,4.29564021
17019,4,21,4.17167696
17019,1,19,4.13938527
17019,1,27,3.91682017
17019,2,35,3.617712
17019,1,32,3.5691286
17020,2,10,2.86823322
17020,1,20,2.84064307
17020,2,18,2.64465487
17020,2,43,2.51588301
17020,2,17,2.47141254
17020,1,8,2.37304857
17020,2,7,2.06605619
17020,2,26,1.97308041
17020,1,27,1.94797348
17020,1,5,1.94510249
17022,2,17,3.5821208
17022,2,15,3.3152367
17022,2,24,3.00089603
17022,2,22,2.96520377
17022,2,19,2.88979431
17022,1,9,2.85654419
17022,2,18,2.65550753
17022,1,4,2.54053211
17022,2,1,2.51399311
17022,2,11,2.46970636
17023,4,31,4.55236185
17023,1,3,4.18431208
17023,2,25,4.15309482
17023,1,26,4.13315396
17023,2,12,3.81386015
17023,2,5,3.79642387
17023,2,1,3.73482537
17023,2,7,3.73060036
17023,2,16,3.68808484
17023,4,6,3.52879625
17025,1,15,1.71915177
17025,1,5,1.69133499
17025,1,8,1.59239914
17025,1,6,1.51076946
17025,1,4,1.48413333
17025,1,12,1.25878569
17025,1,1,1.22319358
17025,1,10,1.1807763
17025,1,9,1.1689839
17025,1,3,1.05405033
17026,2,11,3.59229608
17026,1,17,3.18175505
17026,2,26,3.11558953
17026,1,23,3.078073
17026,1,24,3.04969976
17026,2,5,2.99943633
17026,2,33,2.88678901
17026,2,25,2.8718874
17026,2,16,2.77991503
17026,2,7,2.77083144
17027,3,15,2.77048041
17027,1,21,2.68163801
17027,2,8,2.50870534
17027,2,9,2.40316699
17027,1,14,2.3592097
17027,2,16,2.1305677
17027,3,12,2.09245076
17027,2,11,2.09111737
17027,2,4,1.88035642
17027,2,5,1.84456343
17028,1,10,2.57016103
17028,2,11,2.54876003
17028,1,6,2.11680832
17028,1,12,1.95239418
17028,2,4,1.75092198
17028,1,7,1.69757849
17028,2,9,1.46273462
17028,2,3,1.45611687
17028,1,1,1.42416098
17028,2,8,1.25216903
17029,1,12,2.70203375
17029,2,16,2.70203375
17029,2,14,2.6228802
17029,1,15,2.6228802
17029,1,10,2.43795101
17029,1,6,2.4111715
17029,2,1,2.26229738
17029,2,22,2.24825371
17029,1,3,2.11642901
17029,1,17,1.99888333
17030,2,6,2.70326682
17030,1,2,2.55234636
17030,2,3,2.55234636
17030,3,13,2.54507045
17030,1,8,2.49000973
17030,4,28,2.47315304
17030,3,7,2.20312383
17030,1,14,2.04916797
17030,3,19,1.97691964
17030,2,18,1.93463846
17035,4,8,2.49330575
17035,1,6,1.93339343
17035,4,10,1.43330705
17035,4,4,1.27945061
17035,4,7,1.15280483
17035,1,1,0.88587463
17035,2,2,0.84379319
17035,1,9,0.73873374
17035,1,3,0.60492431
17035,1,5,0.49966062
17037,1,17,2.24571908
17037,1,3,1.63630152
17037,1,16,1.60488277
17037,1,7,1.54209332
17037,2,12,1.51969739
17037,1,8,1.50171965
17037,1,14,1.497454
17037,2,11,1.48626879
17037,1,6,1.43576133
17037,2,15,1.41853961
17038,4,2,5.5460287
17038,2,18,4.88360411
17038,3,19,4.84415187
17038,1,14,4.74702322
17038,2,6,4.69676735
17038,1,5,4.47098926
17038,1,16,4.44987185
17038,2,13,4.27367263
17038,1,1,4.13990977
17038,1,8,4.02722786
17039,2,25,4.28700135
17039,1,17,4.2189699
17039,1,18,3.4732439
17039,3,13,3.44356634
17039,2,19,3.41752782
17039,3,21,3.14441912
17039,1,24,3.11550356
17039,2,7,3.11080756
17039,1,4,3.08602537
17039,1,26,3.00540733
17040,4,11,3.86662152
17040,1,7,3.82260233
17040,3,5,3.76507567
17040,1,8,3.32983076
17040,2,2,2.68682793
17040,1,3,2.6374107
17040,1,1,2.61605116
17040,4,10,2.41951066
17040,1,9,1.88290354
17040,4,12,1.72050931
17042,1,14,2.90188943
17042,1,6,2.83470321
17042,1,4,2.68478129
17042,2,13,2.59712737
17042,2,8,2.49070491
17042,2,17,2.12618214
17042,2,5,1.94478025
17042,1,20,1.89217419
17042,1,7,1.78291469
17042,1,9,1.694328
17043,1,3,2.55689514
17043,1,1,2.28835211
17043,1,13,2.27444662
17043,1,9,2.22510705
17043,1,14,2.12810076
17043,1,11,2.00487036
17043,2,7,1.92881732
17043,1,8,1.86798738
17043,2,16,1.76234609
17043,1,19,1.7331463
17044,4,4,4.91461023
17044,2,11,3.440541
17044,4,2,2.79876971
17044,2,10,2.52038324
17044,2,15,2.35404032
17044,1,8,2.32855379
17044,4,1,2.29074148
17044,2,6,2.10335509
17044,1,13,1.95122397
17044,3,16,1.92108946
17045,4,24,3.26588702
17045,4,11,3.12426054
17045,1,5,3.09805412
17045,3,7,2.93439077
17045,1,35,2.89831726
17045,2,4,2.84090806
17045,2,28,2.80487735
17045,2,2,2.72354985
17045,1,30,2.56141675
17045,2,10,2.46172236
17046,4,8,2.48611929
17046,1,26,2.35549223
17046,1,21,2.31593116
17046,1,9,1.96927411
17046,1,24,1.92696739
17046,2,18,1.85046985
17046,2,17,1.84599452
17046,1,19,1.68622948
17046,1,27,1.67800828
17046,1,13,1.57188601
17047,4,12,3.26588702
17047,2,13,3.22401613
17047,4,25,3.12426054
17047,1,18,3.09805412
17047,3,11,2.93439077
17047,1,27,2.89831726
17047,2,26,2.84090806
17047,2,1,2.80487735
17047,2,31,2.72354985
17047,1,20,2.56141675
17048,1,23,4.41617006
17048,1,5,4.39615113
17048,3,2,4.04848472
17048,1,20,3.90888692
17048,2,13,3.8743244
17048,1,26,3.86217852
17048,3,11,3.80474179
17048,2,9,3.77508878
17048,1,16,3.76881451
17048,1,15,3.75513086
17049,4,5,3.00861539
17049,2,21,2.82632121
17049,1,14,2.78245977
17049,2,17,2.76798284
17049,1,27,2.60419336
17049,3,4,2.579987
17049,1,35,2.45200766
17049,1,7,2.44251481
17049,2,6,2.34929337
17049,1,19,2.29666888
17050,4,18,5.42406913
17050,1,26,3.26067109
17050,1,28,3.23699459
17050,3,23,3.20421531
17050,3,29,3.12827685
17050,1,13,3.12482577
17050,1,19,3.09745036
17050,2,8,3.08993942
17050,1,33,2.97156195
17050,1,31,2.87656723
17052,2,11,4.31793106
17052,2,32,4.04185309
17052,1,31,3.44494133
17052,2,1,3.35223924
17052,4,19,3.30528356
17052,2,21,3.28945169
17052,2,14,3.15605642
17052,2,22,3.15172733
17052,4,25,3.14973646
17052,2,18,3.14044858
17053,3,4,4.65424638
17053,3,6,4.59254224
17053,3,3,4.5069977
17053,2,28,4.38668323
17053,2,21,4.25640507
17053,2,24,4.23644739
17053,3,14,4.23090874
17053,3,26,4.14254171
17053,2,20,4.13984313
17053,2,15,4.10404136
17054,2,27,4.13190373
17054,1,11,4.11376136
17054,4,8,3.93625846
17054,2,20,3.80113507
17054,2,24,3.79273647
17054,1,29,3.62241938
17054,3,14,3.60938703
17054,2,13,3.39206214
17054,2,22,3.32281979
17054,2,19,3.20675074
17055,3,15,4.46772336
17055,2,17,4.04902454
17055,4,12,3.80672596
17055,2,18,3.74798635
17055,4,4,3.64795697
17055,3,20,3.52124346
17055,2,23,3.44319727
17055,2,29,3.38672218
17055,1,25,3.33967866
17055,1,11,3.24043886
17056,3,15,5.43660415
17056,4,9,4.96336604
17056,2,26,4.76881817
17056,2,24,4.47087494
17056,3,6,4.34453974
17056,3,30,4.25560907
17056,4,25,4.00272294
17056,1,21,3.93830827
17056,4,13,3.92430292
17056,3,5,3.75378839
17057,1,22,2.84245003
17057,1,19,2.56057647
17057,2,34,1.98102473
17057,2,11,1.95653269
17057,1,23,1.95607081
17057,1,30,1.91824848
17057,4,31,1.91102794
17057,1,1,1.85939178
17057,1,32,1.8257682
17057,1,25,1.74345497
17058,2,16,3.36217091
17058,3,24,3.10223232
17058,2,17,2.83911335
17058,3,14,2.81706018
17058,2,27,2.69901323
17058,1,19,2.584657
17058,1,7,2.565866
17058,1,20,2.54243714
17058,1,3,2.45523989
17058,4,4,2.42488944
17059,4,29,4.74862183
17059,3,19,4.11485643
17059,3,37,4.02459373
17059,2,5,3.9855269
17059,2,33,3.62531334
17059,2,21,3.61442753
17059,2,8,3.57635068
17059,1,18,3.57091875
17059,1,3,3.50387388
17059,2,2,3.43180662
17060,1,16,3.27918661
17060,1,34,3.12050938
17060,1,14,3.01959456
17060,1,2,2.89879136
17060,3,21,2.86082452
17060,3,22,2.76952877
17060,1,27,2.7401348
17060,1,8,2.73953619
17060,4,31,2.72114837
17060,1,23,2.65548707
17061,4,38,5.82394902
17061,4,42,5.70286126
17061,1,30,5.50353669
17061,2,25,5.35619453
17061,2,32,5.0655634
17061,2,40,4.97498746
17061,1,39,4.7744469
17061,1,28,4.67201642
17061,1,29,4.65899177
17061,2,2,4.63622514
17062,3,10,5.40600005
17062,2,11,4.84448148
17062,1,24,4.65910043
17062,4,16,4.37747825
17062,1,28,4.23233787
17062,2,13,4.04426593
17062,2,23,3.98508487
17062,1,30,3.85237196
17062,1,7,3.73188423
17062,1,26,3.66626499
17063,3,13,3.14401016
17063,1,10,2.9821837
17063,1,17,2.6848623
17063,1,33,2.61432447
17063,3,5,2.53821522
17063,2,25,2.52262429
17063,2,9,2.43965998
17063,2,7,2.33349496
17063,2,19,2.27028124
17063,1,14,2.21716358
17064,2,20,5.07645121
17064,2,16,4.3577323
17064,1,5,4.30615763
17064,2,19,4.27507709
17064,2,1,4.1605484
17064,2,25,4.06711257
17064,2,3,4.06314021
17064,2,18,4.01907489
17064,2,8,3.89679124
17064,1,17,3.8674291
17065,4,7,3.50898329
17065,1,23,3.22383622
17065,3,38,2.94521732
17065,1,8,2.87656576
17065,2,3,2.87077254
17065,2,13,2.84862143
17065,2,11,2.79683367
17065,3,5,2.7520262
17065,2,32,2.73380231
17065,3,39,2.71469932
17066,2,12,3.01246082
17066,3,38,2.92831703
17066,2,13,2.82645409
17066,2,26,2.80406208
17066,2,34,2.79651752
17066,3,9,2.75809651
17066,4,41,2.755711
17066,2,18,2.73662217
17066,4,32,2.669945
17066,1,40,2.61453403
17068,4,9,2.09588985
17068,1,22,2.01698121
17068,1,29,2.00493664
17068,3,16,1.97891455
17068,3,12,1.89980655
17068,1,15,1.89980655
17068,1,25,1.75987578
17068,1,4,1.69565982
17068,1,26,1.64077378
17068,3,5,1.60138414
17069,4,21,4.55498444
17069,3,40,4.43600849
17069,2,10,3.90558751
17069,1,19,3.86584907
17069,2,8,3.78027865
17069,2,26,3.77986383
17069,2,5,3.72686127
17069,3,13,3.62993848
17069,2,20,3.57845793
17069,3,44,3.54803773
17070,1,7,2.51676868
17070,4,4,2.28051025
17070,1,8,1.82259175
17070,1,25,1.6194319
17070,1,18,1.61724454
17070,2,21,1.59196352
17070,1,5,1.42173492
17070,1,11,1.40329226
17070,1,3,1.08366262
17070,1,15,1.06048821
17071,2,5,3.49060014
17071,1,26,3.2711575
17071,1,24,3.02742968
17071,1,4,2.98013829
17071,1,18,2.92876676
17071,1,10,2.67529615
17071,4,16,2.67214642
17071,1,27,2.65878494
17071,2,19,2.59515659
17071,2,20,2.58374456
17072,2,14,3.29953213
17072,2,27,2.97793077
17072,2,30,2.95005762
17072,3,20,2.83293923
17072,3,25,2.82311882
17072,1,29,2.7159748
17072,2,18,2.64239162
17072,2,16,2.62346488
17072,2,8,2.56911088
17072,2,12,2.54963049
17073,4,16,3.26588702
17073,2,5,3.22401613
17073,4,4,3.12426054
17073,1,13,3.09805412
17073,1,27,2.93439077
17073,2,24,2.89831726
17073,3,32,2.84090806
17073,2,26,2.80487735
17073,2,33,2.72354985
17073,1,1,2.56141675
17074,1,14,3.27918661
17074,1,5,3.12050938
17074,1,20,3.01959456
17074,1,34,2.89879136
17074,3,15,2.86082452
17074,3,28,2.76952877
17074,1,39,2.7401348
17074,1,7,2.73953619
17074,4,24,2.72114837
17074,1,2,2.65548707
17075,2,38,3.01246082
17075,3,32,2.92831703
17075,2,4,2.82645409
17075,2,9,2.80406208
17075,2,15,2.79651752
17075,3,37,2.75809651
17075,4,17,2.755711
17075,2,1,2.73662217
17075,4,19,2.669945
17075,1,24,2.61453403
17076,3,16,4.99008568
17076,3,1,4.60760185
17076,4,7,4.60718663
17076,3,6,4.55949018
17076,3,28,4.46777416
17076,2,13,4.13921268
17076,2,3,3.9672113
17076,3,19,3.75276729
17076,2,14,3.68266932
17076,2,5,3.60891209
17077,3,24,4.65424638
17077,3,22,4.59254224
17077,3,18,4.5069977
17077,2,3,4.38668323
17077,2,1,4.25640507
17077,2,19,4.23644739
17077,3,25,4.23090874
17077,3,6,4.14254171
17077,2,12,4.13984313
17077,2,28,4.10404136
17078,3,28,4.46772336
17078,2,6,4.04902454
17078,4,3,3.80672596
17078,2,23,3.74798635
17078,4,14,3.64795697
17078,3,11,3.52124346
17078,2,13,3.44319727
17078,2,12,3.38672218
17078,1,27,3.33967866
17078,1,31,3.24043886
17079,2,27,4.88859643
17079,4,8,4.03582562
17079,2,12,3.93311
17079,3,28,3.65407519
17079,1,10,3.64372697
17079,1,3,3.61788618
17079,2,16,3.48786467
17079,2,2,3.43945634
17079,2,19,3.09611637
17079,1,14,3.00658224
17080,2,13,3.36217091
17080,3,16,3.10223232
17080,2,32,2.83911335
17080,3,4,2.81706018
17080,2,8,2.69901323
17080,1,10,2.584657
17080,1,34,2.565866
17080,1,31,2.54243714
17080,1,12,2.45523989
17080,4,9,2.42488944
17081,1,7,3.41871593
17081,1,9,2.79603085
17081,1,10,2.77544172
17081,1,19,2.74537478
17081,2,6,2.63485287
17081,2,21,2.45629213
17081,2,16,2.37195927
17081,1,12,2.33448167
17081,2,3,2.30081598
17081,1,14,2.19805035
17082,2,28,3.31307661
17082,2,7,3.26995449
17082,2,36,3.03393995
17082,1,47,2.98659441
17082,2,3,2.9464721
17082,2,25,2.93566775
17082,2,33,2.92856555
17082,2,30,2.82418564
17082,2,26,2.80391316
17082,1,40,2.80079853
17083,3,3,5.40600005
17083,2,4,4.84448148
17083,1,12,4.65910043
17083,4,16,4.37747825
17083,1,5,4.23233787
17083,2,30,4.04426593
17083,2,15,3.98508487
17083,1,13,3.85237196
17083,1,1,3.73188423
17083,1,19,3.66626499
17084,2,30,3.49060014
17084,1,13,3.2711575
17084,1,26,3.02742968
17084,1,36,2.98013829
17084,1,23,2.92876676
17084,1,12,2.67529615
17084,4,17,2.67214642
17084,1,14,2.65878494
17084,2,18,2.59515659
17084,2,31,2.58374456
17085,2,16,3.29953213
17085,2,18,2.97793077
17085,2,28,2.95005762
17085,3,4,2.83293923
17085,3,3,2.82311882
17085,1,14,2.7159748
17085,2,26,2.64239162
17085,2,13,2.62346488
17085,2,24,2.56911088
17085,2,32,2.54963049
17086,2,31,3.01246082
17086,3,7,2.92831703
17086,2,43,2.82645409
17086,2,12,2.80406208
17086,2,5,2.79651752
17086,3,24,2.75809651
17086,4,25,2.755711
17086,2,20,2.73662217
17086,4,8,2.669945
17086,1,30,2.61453403
17087,1,7,3.27918661
17087,1,30,3.12050938
17087,1,33,3.01959456
17087,1,40,2.89879136
17087,3,28,2.86082452
17087,3,39,2.76952877
17087,1,17,2.7401348
17087,1,20,2.73953619
17087,4,1,2.72114837
17087,1,14,2.65548707
17088,4,12,3.2848124
17088,3,23,3.19877136
17088,2,1,3.09303266
17088,4,16,3.08580784
17088,4,38,2.97318844
17088,1,22,2.91995965
17088,1,4,2.88679688
17088,1,20,2.66733925
17088,2,21,2.62166836
17088,1,3,2.57684942
17089,1,41,3.31307661
17089,2,28,3.26995449
17089,1,7,3.03393995
17089,1,38,2.98659441
17089,2,13,2.9464721
17089,2,4,2.93566775
17089,2,32,2.92856555
17089,2,11,2.82418564
17089,1,39,2.80391316
17089,1,6,2.80079853
17090,4,33,2.09588985
17090,1,22,2.01698121
17090,1,5,2.00493664
17090,3,6,1.97891455
17090,1,1,1.92084817
17090,3,15,1.89980655
17090,1,23,1.89980655
17090,1,16,1.75987578
17090,1,3,1.69565982
17090,1,19,1.64077378
17091,4,15,3.26588702
17091,2,24,3.22401613
17091,4,3,3.12426054
17091,1,1,3.09805412
17091,1,33,2.93439077
17091,2,28,2.89831726
17091,3,30,2.84090806
17091,2,29,2.80487735
17091,2,8,2.72354985
17091,1,27,2.56141675
17092,1,38,3.27918661
17092,1,12,3.12050938
17092,1,9,3.01959456
17092,1,17,2.89879136
17092,3,24,2.86082452
17092,3,39,2.76952877
17092,1,2,2.7401348
17092,1,10,2.73953619
17092,4,14,2.72114837
17092,1,31,2.65548707
17093,3,13,5.16768169
17093,3,19,5.13169433
17093,3,3,4.98802833
17093,1,1,4.87336211
17093,1,15,4.83830765
17093,2,6,4.72067192
17093,4,23,4.72067192
17093,3,8,4.57472701
17093,2,16,4.54070503
17093,3,17,4.52161794
17094,4,25,2.09588985
17094,1,29,2.01698121
17094,1,1,2.00493664
17094,3,4,1.97891455
17094,1,26,1.92084817
17094,3,16,1.89980655
17094,1,18,1.89980655
17094,1,33,1.75987578
17094,1,3,1.69565982
17094,1,11,1.64077378
17095,3,19,2.84245003
17095,1,29,2.56057647
17095,2,6,2.40883847
17095,2,18,1.98102473
17095,1,35,1.95653269
17095,3,17,1.95607081
17095,1,30,1.91824848
17095,4,26,1.91102794
17095,1,24,1.85939178
17095,1,33,1.8257682
17096,1,25,3.27918661
17096,1,38,3.12050938
17096,1,31,3.01959456
17096,1,24,2.89879136
17096,3,5,2.86082452
17096,3,33,2.76952877
17096,1,39,2.7401348
17096,1,41,2.73953619
17096,4,32,2.72114837
17096,1,36,2.65548707
17097,4,9,2.09588985
17097,1,8,2.01698121
17097,1,14,2.00493664
17097,3,1,1.97891455
17097,1,3,1.92084817
17097,1,6,1.89980655
17097,1,25,1.75987578
17097,1,5,1.69565982
17097,1,22,1.64077378
17097,3,28,1.60138414
17098,2,18,3.49060014
17098,1,27,3.2711575
17098,1,22,3.02742968
17098,1,8,2.98013829
17098,1,2,2.92876676
17098,1,21,2.67529615
17098,4,37,2.67214642
17098,1,36,2.65878494
17098,2,11,2.59515659
17098,2,4,2.58374456
17099,4,20,3.26588702
17099,2,3,3.22401613
17099,4,8,3.12426054
17099,1,36,3.09805412
17099,3,21,2.93439077
17099,2,33,2.89831726
17099,2,18,2.84090806
17099,2,25,2.80487735
17099,2,13,2.72354985
17099,1,4,2.56141675
17100,3,16,2.84245003
17100,1,27,2.56057647
17100,2,37,2.40883847
17100,2,23,1.98102473
17100,1,15,1.95653269
17100,3,35,1.95607081
17100,1,17,1.91824848
17100,4,20,1.91102794
17100,1,6,1.85939178
17100,1,31,1.8257682
17101,1,28,3.31307661
17101,2,1,3.26995449
17101,1,29,3.03393995
17101,1,2,2.98659441
17101,2,22,2.9464721
17101,2,21,2.93566775
17101,2,3,2.92856555
17101,2,19,2.82418564
17101,1,40,2.80391316
17101,1,7,2.80079853
17102,2,30,3.01246082
17102,3,1,2.92831703
17102,2,44,2.82645409
17102,2,21,2.80406208
17102,2,31,2.79651752
17102,3,43,2.75809651
17102,4,18,2.755711
17102,2,17,2.73662217
17102,4,10,2.669945
17102,1,9,2.61453403
17103,1,32,3.74546193
17103,1,15,3.66852785
17103,4,11,3.64767973
17103,1,13,3.56819815
17103,3,2,3.4630703
17103,2,30,3.40066822
17103,2,18,3.33956488
17103,2,34,3.26774871
17103,1,29,3.22982467
17103,2,33,3.21861118
17105,2,16,3.11164335
17105,1,11,3.06060868
17105,2,3,3.02560473
17105,2,25,2.89399923
17105,1,21,2.75624003
17105,1,17,2.68814387
17105,1,29,2.61510442
17105,1,12,2.60410326
17105,1,24,2.32268054
17105,1,28,2.30300979
17106,1,7,2.034532
17106,1,3,1.72109829
17106,1,9,1.58317351
17106,1,5,1.55143914
17106,1,11,1.43389823
17106,1,8,1.29321606
17106,1,4,1.29087521
17106,1,1,1.2608729
17106,1,6,0.92640504
17106,1,2,0.80798852
17109,2,17,2.15846919
17109,1,12,2.14901112
17109,1,10,1.83586307
17109,1,19,1.83054543
17109,1,14,1.5017225
17109,1,5,1.48794107
17109,1,1,1.46825801
17109,1,11,1.4190934
17109,2,18,1.38820413
17109,1,9,1.28910131
17111,1,14,4.38519516
17111,1,12,3.59000169
17111,3,10,3.53123322
17111,3,5,3.18409618
17111,3,2,2.79288012
17111,1,7,1.88325719
17111,2,17,1.78184028
17111,1,1,1.67661816
17111,1,6,1.50442729
17111,1,3,1.45844678
17112,3,6,2.58869564
17112,1,21,2.58570523
17112,2,19,2.42897413
17112,2,15,2.35034246
17112,3,13,2.27027457
17112,2,8,2.22501746
17112,2,20,2.20494986
17112,2,17,2.19014532
17112,3,1,2.18881231
17112,2,7,2.10650441
17113,1,8,2.7905253
17113,1,18,2.72466369
17113,1,10,2.70872657
17113,1,3,2.48234912
17113,1,20,2.41571249
17113,1,16,2.04290968
17113,1,11,1.70448743
17113,1,7,1.528588
17113,1,21,1.52495653
17113,1,2,1.52417644
17114,1,23,5.07419948
17114,1,8,4.85451541
17114,2,22,4.67516782
17114,1,31,4.49714637
17114,1,28,4.30709299
17114,1,37,4.27740844
17114,2,4,4.06572945
17114,2,9,3.85831893
17114,1,18,3.85110417
17114,1,26,3.83508906
17115,4,25,4.72978623
17115,2,20,4.51900083
17115,2,24,3.95790922
17115,2,29,3.49767954
17115,2,12,3.49622471
17115,4,1,3.37735835
17115,2,13,2.94657268
17115,2,7,2.90559008
17115,2,18,2.89610221
17115,2,15,2.80719492
17116,2,14,4.19420587
17116,2,7,4.18871311
17116,2,31,4.14443986
17116,2,16,4.07391575
17116,2,6,3.81351994
17116,2,25,3.5999926
17116,2,5,3.57560189
17116,1,11,3.55708693
17116,2,27,3.53198494
17116,3,8,3.52445584
17117,2,14,5.03346529
17117,1,8,4.75452914
17117,3,16,3.95795427
17117,2,19,3.64993396
17117,1,13,3.63567211
17117,2,15,3.38616577
17117,2,17,3.21157045
17117,2,11,3.14804402
17117,2,9,3.1461497
17117,1,7,2.94317669
17118,2,8,2.51633264
17118,1,14,2.43667278
17118,1,5,2.28706777
17118,1,15,2.12861684
17118,1,22,2.11842554
17118,1,28,2.08087344
17118,1,11,2.07030628
17118,1,13,1.97874368
17118,1,4,1.88454172
17118,1,24,1.86482494
17119,1,7,2.3406098
17119,1,10,2.14258014
17119,2,3,2.0523301
17119,2,5,1.69150051
17119,2,2,1.6842436
17119,2,6,1.68363893
17119,2,1,1.61678767
17119,1,4,1.17904287
17119,1,9,0.88272859
17119,2,8,0.57823753
