query_id,doc_1,click_prob_1,relevance_score_1,doc_2,click_prob_2,relevance_score_2,doc_3,click_prob_3,relevance_score_3,doc_4,click_prob_4,relevance_score_4,doc_5,click_prob_5,relevance_score_5,doc_6,click_prob_6,relevance_score_6,doc_7,click_prob_7,relevance_score_7,doc_8,click_prob_8,relevance_score_8,doc_9,click_prob_9,relevance_score_9,doc_10,click_prob_10,relevance_score_10
15693,7.0,1,4,3.0,0,2,19.0,0,1,14.0,0,2,18.0,0,1,10.0,0,3,9.0,0,2,5.0,0,2,12.0,0,2,15.0,0,1
15695,18.0,0,1,9.0,1,1,20.0,0,1,21.0,0,1,14.0,0,1,1.0,0,1,10.0,0,1,22.0,0,1,15.0,0,2,16.0,0,1
15696,12.0,1,4,3.0,0,2,22.0,0,1,2.0,0,2,20.0,0,2,23.0,0,2,10.0,0,2,5.0,0,1,7.0,0,1,21.0,0,2
15698,5.0,0,2,10.0,0,2,8.0,0,2,18.0,0,1,11.0,0,2,16.0,0,2,9.0,0,2,21.0,0,1,19.0,0,2,14.0,0,1
15699,13.0,0,1,14.0,0,1,10.0,0,2,1.0,0,1,17.0,0,1,3.0,0,1,23.0,0,1,9.0,0,2,11.0,0,2,8.0,1,1
15700,22.0,1,2,8.0,0,2,4.0,0,1,5.0,0,1,17.0,0,2,1.0,0,1,24.0,0,2,21.0,0,2,10.0,0,2,7.0,0,3
15701,13.0,0,2,11.0,0,2,8.0,1,1,14.0,0,1,10.0,0,1,4.0,0,1,18.0,0,1,12.0,0,1,9.0,0,1,16.0,0,1
15702,17.0,0,3,8.0,0,3,5.0,0,1,4.0,0,1,18.0,0,1,1.0,0,1,14.0,0,1,19.0,0,1,2.0,0,1,20.0,0,1
15703,12.0,0,2,1.0,0,1,11.0,0,2,13.0,0,3,9.0,0,1,4.0,0,1,8.0,0,2,2.0,0,2,10.0,0,2,6.0,0,2
15704,11.0,1,4,8.0,0,3,14.0,0,1,2.0,0,2,6.0,0,1,15.0,0,4,4.0,0,2,12.0,0,2,7.0,0,3,10.0,0,2
15705,10.0,0,2,4.0,0,1,9.0,0,2,19.0,0,1,14.0,0,1,18.0,0,1,16.0,0,2,11.0,0,2,12.0,0,1,2.0,0,2
15707,3.0,0,2,14.0,1,2,13.0,0,1,6.0,0,2,5.0,0,2,15.0,0,2,7.0,0,1,2.0,0,1,12.0,0,1,1.0,0,1
15708,5.0,0,1,25.0,0,1,9.0,0,1,18.0,0,1,1.0,0,1,3.0,0,1,4.0,0,2,8.0,0,1,13.0,0,2,30.0,0,1
15709,9.0,1,1,28.0,0,1,5.0,0,2,20.0,0,1,22.0,0,2,7.0,0,2,1.0,0,2,18.0,0,1,29.0,0,1,6.0,0,1
15710,15.0,0,2,20.0,1,2,10.0,0,2,6.0,0,2,14.0,0,2,19.0,0,2,3.0,0,2,21.0,0,1,11.0,0,2,1.0,0,1
15711,3.0,0,1,13.0,1,1,15.0,0,2,7.0,0,2,5.0,0,2,11.0,0,2,8.0,0,1,10.0,0,1,1.0,0,1,12.0,0,1
15714,24.0,1,2,11.0,0,2,2.0,0,2,21.0,0,1,26.0,0,2,3.0,0,2,29.0,0,2,17.0,0,2,12.0,0,2,22.0,0,2
15715,17.0,0,2,20.0,0,1,27.0,0,1,13.0,0,2,23.0,0,2,1.0,0,2,15.0,0,2,16.0,0,2,25.0,1,2,28.0,0,2
15717,16.0,1,2,10.0,0,2,8.0,0,2,7.0,0,4,4.0,0,3,14.0,0,2,3.0,0,2,11.0,0,3,13.0,0,3,9.0,0,2
15718,8.0,0,2,21.0,0,1,11.0,0,2,19.0,0,2,16.0,0,2,13.0,0,2,4.0,0,2,3.0,0,1,15.0,0,1,7.0,0,1
15722,21.0,0,1,6.0,0,1,9.0,0,1,7.0,0,2,3.0,0,1,14.0,0,1,17.0,0,1,18.0,0,1,15.0,0,1,5.0,1,1
15723,4.0,0,2,18.0,0,2,10.0,0,2,5.0,0,2,14.0,0,1,15.0,1,2,2.0,0,2,8.0,0,2,16.0,0,1,13.0,0,2
15724,28.0,0,4,18.0,0,3,2.0,0,2,15.0,0,4,23.0,1,2,19.0,0,1,14.0,0,1,8.0,0,2,17.0,0,2,26.0,0,2
15725,3.0,1,3,17.0,0,4,15.0,0,1,22.0,0,1,19.0,0,2,21.0,0,2,12.0,0,1,5.0,0,1,2.0,0,1,23.0,0,1
15726,13.0,0,1,2.0,0,3,16.0,1,3,15.0,0,1,18.0,0,2,12.0,0,3,6.0,0,1,17.0,0,2,20.0,0,2,5.0,0,2
15727,20.0,1,1,4.0,0,1,11.0,0,1,19.0,0,2,16.0,0,1,14.0,0,1,9.0,0,2,7.0,0,1,3.0,0,1,18.0,0,1
15728,9.0,0,1,5.0,1,1,1.0,0,1,4.0,0,1,2.0,0,1,8.0,0,1,10.0,0,1,6.0,0,1,7.0,0,1,3.0,0,1
15729,7.0,1,2,8.0,0,2,4.0,0,2,14.0,0,2,5.0,0,1,1.0,0,1,6.0,0,1,10.0,0,3,9.0,0,3,12.0,0,2
15731,4.0,0,1,12.0,0,2,9.0,1,2,8.0,0,2,17.0,0,2,16.0,0,2,14.0,0,2,1.0,0,2,15.0,0,2,6.0,0,2
15732,8.0,0,2,26.0,0,2,31.0,1,3,2.0,0,3,12.0,0,1,24.0,0,1,21.0,0,2,25.0,0,2,9.0,0,2,17.0,0,1
15733,3.0,0,4,14.0,0,1,11.0,0,1,6.0,0,2,7.0,0,1,13.0,0,1,1.0,0,1,2.0,0,1,10.0,0,1,8.0,0,1
15735,7.0,0,3,8.0,0,4,12.0,0,1,14.0,0,2,20.0,0,1,16.0,0,1,4.0,0,3,15.0,0,1,13.0,0,1,2.0,0,1
15736,11.0,1,4,4.0,0,3,20.0,0,2,3.0,0,1,7.0,0,2,5.0,0,2,19.0,0,2,12.0,0,1,8.0,0,3,6.0,0,2
15740,10.0,1,2,23.0,0,1,3.0,0,1,16.0,0,1,12.0,0,1,6.0,0,1,14.0,0,2,9.0,0,1,19.0,0,1,24.0,0,1
15741,15.0,0,1,18.0,0,4,16.0,0,3,12.0,0,2,3.0,1,4,9.0,0,2,13.0,0,3,14.0,0,2,7.0,0,2,10.0,0,2
15743,21.0,0,2,24.0,1,2,4.0,0,1,15.0,0,2,27.0,0,2,2.0,0,2,16.0,0,2,5.0,0,2,6.0,0,2,14.0,0,2
15744,10.0,0,4,28.0,0,2,25.0,1,4,19.0,0,2,8.0,0,2,13.0,0,2,5.0,0,3,17.0,0,2,21.0,0,2,27.0,0,2
15745,11.0,0,3,5.0,0,2,2.0,0,2,6.0,1,2,8.0,0,2,12.0,0,2,9.0,0,2,3.0,0,3,1.0,0,2,7.0,0,2
15746,4.0,0,3,8.0,1,2,11.0,0,1,2.0,0,1,3.0,0,3,5.0,0,1,13.0,0,1,12.0,0,1,6.0,0,3,9.0,0,2
15748,9.0,1,2,8.0,0,1,6.0,0,2,5.0,0,2,7.0,0,2,4.0,0,2,3.0,0,1,1.0,0,1,2.0,0,1,10.0,0,1
15749,13.0,0,4,12.0,1,3,10.0,0,3,4.0,0,2,11.0,0,1,8.0,0,2,2.0,0,3,9.0,0,1,3.0,0,2,1.0,0,1
15750,12.0,0,2,7.0,0,3,3.0,0,2,1.0,0,2,2.0,0,2,6.0,0,2,15.0,0,2,17.0,0,2,16.0,0,1,13.0,0,1
15751,13.0,0,3,8.0,1,3,1.0,0,3,6.0,0,3,7.0,0,2,3.0,0,3,10.0,0,3,4.0,0,2,2.0,0,3,9.0,0,2
15752,2.0,0,1,3.0,0,2,19.0,0,3,21.0,0,1,14.0,0,2,15.0,0,1,6.0,1,2,5.0,0,3,23.0,0,1,13.0,0,2
15753,3.0,0,1,10.0,0,1,7.0,0,2,1.0,0,1,5.0,1,2,8.0,0,2,6.0,0,2,9.0,0,1,2.0,0,1,12.0,0,1
15754,1.0,0,2,9.0,0,1,8.0,1,1,10.0,0,1,5.0,0,1,12.0,0,1,3.0,0,1,11.0,0,1,7.0,0,1,6.0,0,1
15755,14.0,1,3,16.0,0,4,10.0,0,3,15.0,0,3,11.0,0,2,6.0,0,4,3.0,0,3,9.0,0,2,13.0,0,1,2.0,0,2
15757,1.0,1,2,11.0,0,2,6.0,0,2,3.0,0,2,7.0,0,1,9.0,0,2,5.0,0,1,4.0,0,2,10.0,0,2,8.0,0,1
15758,7.0,0,1,10.0,0,1,14.0,0,1,1.0,0,1,16.0,0,1,15.0,0,1,6.0,0,2,13.0,0,2,3.0,0,1,11.0,0,1
15760,18.0,0,2,6.0,0,1,11.0,0,1,2.0,0,1,10.0,0,1,3.0,0,1,13.0,0,1,4.0,1,2,1.0,0,2,7.0,0,1
15761,18.0,1,2,7.0,0,3,8.0,0,2,6.0,0,2,14.0,0,2,22.0,0,1,12.0,0,2,27.0,0,1,21.0,0,2,16.0,0,2
15764,15.0,1,1,3.0,0,1,21.0,0,2,14.0,0,1,5.0,0,1,7.0,0,2,12.0,0,1,20.0,0,1,22.0,0,2,18.0,0,3
15765,2.0,0,1,15.0,0,2,7.0,0,1,14.0,0,1,19.0,0,1,12.0,0,1,6.0,0,2,8.0,0,1,13.0,0,1,11.0,0,2
15766,16.0,0,2,18.0,0,1,9.0,0,2,8.0,0,1,14.0,0,2,11.0,0,1,2.0,0,2,17.0,0,2,1.0,0,1,10.0,0,2
15767,3.0,0,4,20.0,0,1,6.0,1,3,4.0,0,1,14.0,0,1,18.0,0,1,1.0,0,2,7.0,0,1,9.0,0,4,10.0,0,3
15768,12.0,0,1,3.0,0,2,16.0,0,1,1.0,0,2,2.0,0,3,6.0,0,2,9.0,0,2,14.0,0,2,10.0,0,2,8.0,0,2
15769,14.0,0,2,8.0,1,2,16.0,0,2,5.0,0,2,2.0,0,2,1.0,0,1,15.0,0,1,6.0,0,1,3.0,0,2,17.0,0,1
15770,4.0,1,4,18.0,0,1,11.0,0,1,13.0,0,1,8.0,0,1,17.0,0,3,7.0,0,1,15.0,0,4,1.0,0,3,2.0,0,2
15771,4.0,0,1,10.0,0,3,5.0,1,2,12.0,0,1,11.0,0,1,3.0,0,1,13.0,0,1,8.0,0,1,1.0,0,1,9.0,0,1
15772,22.0,1,2,20.0,0,1,10.0,0,1,1.0,0,1,23.0,0,1,14.0,0,1,3.0,0,1,15.0,0,1,6.0,0,1,13.0,0,1
15775,6.0,0,1,3.0,0,1,1.0,0,1,9.0,0,2,8.0,0,1,5.0,0,1,4.0,0,1,13.0,0,1,11.0,0,1,2.0,0,2
15776,17.0,0,1,11.0,1,1,1.0,0,1,14.0,0,1,8.0,0,1,12.0,0,1,19.0,0,1,18.0,0,1,15.0,0,1,9.0,0,1
15777,5.0,0,1,23.0,0,2,9.0,0,2,12.0,0,2,11.0,0,1,17.0,0,2,4.0,0,2,20.0,0,2,18.0,0,1,7.0,0,1
15778,14.0,0,2,21.0,0,2,18.0,1,2,13.0,0,1,23.0,0,1,16.0,0,2,24.0,0,4,7.0,0,2,9.0,0,2,4.0,0,2
15779,11.0,0,1,2.0,0,1,6.0,0,2,14.0,0,2,1.0,0,1,7.0,0,1,3.0,0,3,15.0,0,1,4.0,0,1,16.0,0,1
15780,12.0,0,3,6.0,0,2,14.0,0,2,2.0,0,3,13.0,0,2,1.0,0,1,11.0,0,3,3.0,0,1,5.0,0,1,9.0,0,2
15781,2.0,0,4,10.0,0,2,15.0,0,1,16.0,0,1,20.0,0,1,3.0,0,1,11.0,0,2,17.0,0,1,4.0,0,1,14.0,0,1
15782,3.0,1,2,6.0,0,1,1.0,0,4,20.0,0,1,13.0,0,1,15.0,0,1,8.0,0,1,19.0,0,3,5.0,0,2,10.0,0,2
15783,2.0,0,2,12.0,0,2,19.0,1,2,4.0,0,2,14.0,0,1,21.0,0,3,10.0,0,3,7.0,0,3,1.0,0,1,18.0,0,1
15784,14.0,1,1,10.0,0,1,11.0,0,2,9.0,0,2,6.0,0,1,15.0,0,1,1.0,0,1,8.0,0,1,2.0,0,1,13.0,0,1
15785,8.0,0,2,1.0,0,2,9.0,0,1,17.0,0,2,11.0,0,1,10.0,0,2,5.0,0,2,18.0,0,2,3.0,0,2,14.0,0,2
15787,15.0,0,2,9.0,0,4,5.0,0,3,1.0,0,2,12.0,0,1,3.0,0,3,2.0,0,3,14.0,0,2,10.0,1,3,13.0,0,2
15788,3.0,1,2,15.0,0,1,6.0,0,2,21.0,0,1,17.0,0,1,11.0,0,1,5.0,0,2,7.0,0,2,18.0,0,1,9.0,0,1
15789,8.0,1,2,18.0,0,2,4.0,0,2,12.0,0,3,17.0,0,2,16.0,0,2,13.0,0,2,21.0,0,2,14.0,0,2,23.0,0,2
15790,11.0,0,2,7.0,0,2,10.0,0,3,8.0,0,2,17.0,0,1,16.0,0,3,3.0,0,2,9.0,0,2,14.0,0,3,6.0,0,4
15791,11.0,0,2,5.0,0,2,8.0,0,1,16.0,0,1,3.0,0,1,4.0,0,2,1.0,0,1,14.0,0,1,6.0,0,1,12.0,0,2
15792,10.0,0,2,6.0,1,2,9.0,0,3,13.0,0,1,3.0,0,2,15.0,0,2,2.0,0,2,7.0,0,1,16.0,0,1,12.0,0,1
15793,3.0,0,1,12.0,0,1,9.0,0,1,11.0,0,1,5.0,0,2,1.0,0,1,7.0,0,1,10.0,0,2,4.0,0,1,8.0,0,1
15794,4.0,0,1,11.0,0,1,14.0,1,1,7.0,0,2,2.0,0,1,1.0,0,2,6.0,0,1,5.0,0,1,13.0,0,1,9.0,0,1
15795,4.0,0,2,1.0,1,2,11.0,0,4,7.0,0,3,9.0,0,1,8.0,0,2,10.0,0,1,6.0,0,1,12.0,0,1,2.0,0,1
15796,10.0,1,1,2.0,0,1,7.0,0,2,9.0,0,1,8.0,0,2,3.0,0,2,5.0,0,1,6.0,0,1,4.0,0,2,1.0,0,2
15797,5.0,0,1,27.0,0,2,30.0,0,3,19.0,0,3,25.0,1,2,20.0,0,2,8.0,0,3,4.0,0,2,11.0,0,2,17.0,0,2
15798,8.0,0,2,15.0,0,1,19.0,0,2,11.0,0,2,3.0,0,2,6.0,0,1,18.0,0,1,9.0,0,1,2.0,0,1,7.0,0,1
15799,16.0,0,1,13.0,0,2,19.0,1,2,23.0,0,2,26.0,0,2,4.0,0,1,6.0,0,2,18.0,0,1,22.0,0,1,27.0,0,1
15800,7.0,1,4,1.0,0,2,15.0,0,2,14.0,0,1,16.0,0,1,9.0,0,1,5.0,0,1,11.0,0,1,10.0,0,1,6.0,0,1
15801,1.0,1,2,6.0,0,3,3.0,0,2,12.0,0,3,13.0,0,2,2.0,0,2,8.0,0,2,11.0,0,2,14.0,0,2,9.0,0,2
15802,10.0,1,2,16.0,0,3,13.0,0,1,14.0,0,2,4.0,0,2,15.0,0,2,3.0,0,2,20.0,0,2,12.0,0,4,11.0,0,2
15803,18.0,0,1,6.0,0,1,20.0,0,2,8.0,0,1,2.0,0,2,11.0,0,2,22.0,0,2,16.0,0,2,7.0,0,2,9.0,0,2
15804,5.0,0,2,7.0,0,2,9.0,1,3,15.0,0,2,4.0,0,1,16.0,0,2,11.0,0,3,14.0,0,1,6.0,0,1,12.0,0,2
15806,13.0,1,2,3.0,0,2,2.0,0,4,15.0,0,2,6.0,0,2,20.0,0,2,11.0,0,2,19.0,0,2,7.0,0,1,1.0,0,1
15807,17.0,0,2,4.0,1,2,20.0,0,2,13.0,0,2,11.0,0,2,16.0,0,2,21.0,0,1,10.0,0,1,14.0,0,1,22.0,0,1
15808,7.0,0,2,2.0,0,1,10.0,1,3,1.0,0,1,4.0,0,2,6.0,0,4,11.0,0,2,3.0,0,4,5.0,0,2,9.0,0,1
15809,15.0,0,1,8.0,0,3,14.0,0,1,13.0,0,2,3.0,0,1,16.0,0,1,19.0,0,1,10.0,0,2,2.0,0,2,4.0,0,1
15810,13.0,1,1,8.0,0,2,7.0,0,2,3.0,0,2,18.0,0,1,12.0,0,3,6.0,0,2,16.0,0,3,15.0,0,2,20.0,0,2
15811,1.0,0,1,15.0,1,2,7.0,0,1,3.0,0,1,12.0,0,1,4.0,0,1,11.0,0,1,8.0,0,1,10.0,0,1,13.0,0,2
15812,18.0,0,1,8.0,0,1,19.0,0,2,13.0,0,1,1.0,0,2,16.0,0,1,6.0,0,1,15.0,0,1,17.0,0,1,11.0,0,1
15813,22.0,0,4,9.0,0,3,12.0,0,1,21.0,0,4,3.0,0,4,10.0,1,4,13.0,0,3,6.0,0,1,8.0,0,2,16.0,0,1
15814,12.0,0,1,15.0,1,1,14.0,0,2,7.0,0,1,8.0,0,1,6.0,0,1,3.0,0,2,5.0,0,2,16.0,0,2,10.0,0,1
15815,10.0,0,2,3.0,0,3,14.0,1,2,15.0,0,1,11.0,0,1,16.0,0,2,9.0,0,2,18.0,0,2,12.0,0,2,5.0,0,1
15816,9.0,1,3,14.0,0,2,4.0,0,3,7.0,0,3,5.0,0,2,2.0,0,1,10.0,0,3,11.0,0,2,6.0,0,2,1.0,0,2
15818,29.0,1,1,6.0,0,2,18.0,0,3,15.0,0,1,26.0,0,2,9.0,0,2,3.0,0,1,7.0,0,2,11.0,0,1,28.0,0,1
15819,14.0,1,3,16.0,0,3,12.0,0,3,7.0,0,3,5.0,0,3,13.0,0,3,15.0,0,3,6.0,0,3,10.0,0,2,11.0,0,2
15820,14.0,0,2,6.0,0,2,13.0,0,3,11.0,0,2,17.0,0,2,3.0,0,2,18.0,0,2,8.0,0,2,10.0,0,3,2.0,0,2
15821,18.0,1,3,12.0,0,3,11.0,0,2,10.0,0,2,9.0,0,3,1.0,0,3,8.0,0,2,13.0,0,3,5.0,0,2,6.0,0,1
15822,3.0,0,1,11.0,0,1,9.0,0,1,2.0,0,1,19.0,0,1,18.0,0,1,1.0,0,1,14.0,0,1,10.0,0,1,16.0,0,1
15823,6.0,1,4,10.0,0,2,3.0,0,2,12.0,0,1,9.0,0,2,13.0,0,2,4.0,0,3,7.0,0,2,5.0,0,3,8.0,0,2
15824,1.0,0,2,4.0,0,1,5.0,0,1,3.0,0,2,11.0,0,1,12.0,0,1,7.0,0,2,8.0,0,2,10.0,0,2,2.0,0,1
15825,12.0,0,3,16.0,1,2,11.0,0,1,5.0,0,1,9.0,0,1,2.0,0,1,25.0,0,2,20.0,0,3,10.0,0,1,6.0,0,1
15826,11.0,0,2,13.0,1,2,9.0,0,2,22.0,0,1,23.0,0,1,18.0,0,1,4.0,0,1,12.0,0,2,6.0,0,1,3.0,0,2
15828,2.0,0,2,30.0,0,1,28.0,0,1,23.0,0,1,22.0,0,1,25.0,0,2,16.0,0,2,1.0,0,2,13.0,0,1,14.0,0,4
15829,11.0,1,4,4.0,0,2,8.0,0,2,10.0,0,2,7.0,0,2,9.0,0,2,2.0,0,2,6.0,0,2,5.0,0,1,3.0,0,2
15831,8.0,0,1,3.0,0,2,22.0,0,2,11.0,0,2,2.0,0,2,12.0,0,1,21.0,0,2,1.0,0,1,9.0,1,2,17.0,0,2
15832,10.0,1,2,2.0,0,1,6.0,0,1,3.0,0,1,5.0,0,1,8.0,0,1,1.0,0,2,9.0,0,3,4.0,0,1,11.0,0,2
15833,6.0,0,1,11.0,0,1,12.0,0,2,17.0,0,2,14.0,0,1,4.0,0,1,16.0,0,1,15.0,0,1,2.0,0,1,1.0,0,1
15834,18.0,1,4,10.0,0,4,5.0,0,1,4.0,0,1,14.0,0,1,7.0,0,1,1.0,0,2,2.0,0,2,15.0,0,3,12.0,0,1
15835,12.0,0,2,14.0,1,2,15.0,0,1,2.0,0,2,11.0,0,1,5.0,0,2,8.0,0,1,3.0,0,2,10.0,0,1,13.0,0,1
15836,18.0,1,4,7.0,0,1,17.0,0,1,6.0,0,2,5.0,0,2,12.0,0,3,14.0,0,2,8.0,0,2,13.0,0,2,11.0,0,1
15837,13.0,0,1,7.0,0,2,12.0,0,1,4.0,0,3,10.0,0,2,14.0,0,1,1.0,0,1,8.0,0,1,11.0,0,1,9.0,0,2
15838,9.0,0,2,8.0,1,2,11.0,0,2,16.0,0,4,3.0,0,4,15.0,0,2,5.0,0,2,6.0,0,4,7.0,0,1,10.0,0,2
15840,12.0,1,3,17.0,0,4,2.0,0,3,20.0,0,2,3.0,0,3,26.0,0,3,15.0,0,1,22.0,0,2,14.0,0,3,18.0,0,1
15841,20.0,0,2,21.0,0,1,18.0,0,2,6.0,0,1,7.0,0,2,16.0,0,1,9.0,0,1,23.0,0,1,4.0,0,2,17.0,0,2
15842,9.0,0,2,17.0,1,2,12.0,0,2,8.0,0,2,3.0,0,2,4.0,0,2,15.0,0,2,2.0,0,2,6.0,0,3,5.0,0,2
15843,20.0,0,3,21.0,0,3,10.0,0,2,7.0,0,3,22.0,0,2,19.0,0,3,4.0,0,3,25.0,0,1,8.0,0,2,6.0,0,2
15844,14.0,0,1,9.0,1,3,4.0,0,3,1.0,0,2,8.0,0,1,7.0,0,2,2.0,0,3,13.0,0,2,15.0,0,2,10.0,0,3
15845,17.0,1,3,2.0,0,2,6.0,0,1,11.0,0,1,4.0,0,1,18.0,0,1,16.0,0,1,13.0,0,2,14.0,0,2,9.0,0,3
15846,5.0,0,2,9.0,0,1,12.0,0,2,2.0,0,1,6.0,0,3,11.0,0,3,13.0,0,1,14.0,0,2,1.0,0,2,8.0,0,2
15847,5.0,0,3,14.0,1,3,3.0,0,1,6.0,0,2,4.0,0,2,12.0,0,4,1.0,0,1,13.0,0,3,7.0,0,2,2.0,0,1
15849,14.0,1,3,15.0,0,2,5.0,0,2,9.0,0,3,11.0,0,2,12.0,0,3,10.0,0,2,2.0,0,2,16.0,0,2,7.0,0,2
15850,5.0,1,2,7.0,0,1,16.0,0,1,1.0,0,1,3.0,0,4,4.0,0,1,6.0,0,4,11.0,0,1,2.0,0,4,9.0,0,2
15851,13.0,0,1,16.0,0,2,5.0,0,2,7.0,0,1,12.0,0,1,3.0,0,1,17.0,0,1,23.0,0,1,2.0,0,2,19.0,0,2
15852,6.0,1,1,11.0,0,3,5.0,0,1,7.0,0,1,9.0,0,1,3.0,0,1,8.0,0,1,4.0,0,1,2.0,0,1,12.0,0,1
15853,9.0,0,1,6.0,0,1,8.0,1,2,10.0,0,1,3.0,0,1,7.0,0,2,4.0,0,2,1.0,0,3,5.0,0,1,11.0,0,2
15854,5.0,1,1,11.0,0,1,7.0,0,2,2.0,0,1,4.0,0,1,10.0,0,1,12.0,0,1,8.0,0,1,3.0,0,1,9.0,0,2
15855,3.0,1,2,20.0,0,2,21.0,0,2,14.0,0,2,2.0,0,2,6.0,0,2,4.0,0,2,12.0,0,2,17.0,0,1,8.0,0,1
15856,2.0,0,2,13.0,1,2,5.0,0,2,9.0,0,2,1.0,0,2,11.0,0,3,6.0,0,3,7.0,0,2,10.0,0,2,14.0,0,2
15857,8.0,0,3,16.0,1,2,12.0,0,3,5.0,0,2,17.0,0,3,6.0,0,2,3.0,0,1,9.0,0,2,13.0,0,2,7.0,0,3
15860,16.0,0,1,15.0,0,2,11.0,0,2,14.0,1,1,7.0,0,2,13.0,0,2,3.0,0,1,1.0,0,1,5.0,0,1,4.0,0,2
15861,8.0,0,1,5.0,1,2,10.0,0,1,11.0,0,2,6.0,0,1,2.0,0,1,4.0,0,1,13.0,0,1,3.0,0,1,1.0,0,1
15862,1.0,0,1,10.0,0,2,12.0,1,3,5.0,0,1,2.0,0,1,17.0,0,1,18.0,0,1,8.0,0,1,13.0,0,1,11.0,0,2
15863,14.0,0,2,17.0,0,2,16.0,0,2,5.0,0,1,2.0,0,1,9.0,0,2,18.0,0,2,1.0,0,2,8.0,0,2,15.0,0,2
15864,17.0,1,3,13.0,0,2,24.0,0,4,25.0,0,1,1.0,0,2,3.0,0,3,23.0,0,2,22.0,0,2,9.0,0,1,11.0,0,2
15865,16.0,1,2,14.0,0,2,17.0,0,2,15.0,0,2,4.0,0,1,13.0,0,3,10.0,0,3,12.0,0,2,7.0,0,3,2.0,0,1
15866,1.0,0,1,5.0,0,3,7.0,0,1,6.0,0,1,10.0,0,1,13.0,0,3,2.0,0,3,9.0,0,1,12.0,0,1,15.0,0,2
15868,16.0,0,2,2.0,0,1,17.0,0,2,14.0,1,2,8.0,0,4,29.0,0,1,13.0,0,2,9.0,0,2,3.0,0,2,22.0,0,4
15869,3.0,0,4,1.0,0,1,6.0,0,1,10.0,0,1,11.0,0,2,2.0,0,1,14.0,0,1,8.0,0,1,9.0,0,1,13.0,0,1
15870,6.0,0,1,8.0,0,1,9.0,0,2,23.0,0,1,1.0,0,1,32.0,0,2,35.0,0,2,18.0,0,3,16.0,0,1,10.0,0,1
15871,28.0,0,2,9.0,0,3,8.0,0,2,24.0,1,2,2.0,0,1,16.0,0,2,11.0,0,1,26.0,0,1,3.0,0,1,5.0,0,1
15872,2.0,1,3,7.0,0,2,13.0,0,2,22.0,0,2,12.0,0,3,4.0,0,2,16.0,0,2,9.0,0,3,10.0,0,2,1.0,0,1
15873,15.0,1,2,1.0,0,3,20.0,0,2,6.0,0,2,8.0,0,1,19.0,0,2,17.0,0,2,11.0,0,1,2.0,0,2,9.0,0,2
15874,11.0,1,3,20.0,0,4,7.0,0,4,3.0,0,4,1.0,0,2,15.0,0,1,10.0,0,2,16.0,0,2,13.0,0,2,6.0,0,2
15876,6.0,1,2,9.0,0,2,2.0,0,1,1.0,0,3,7.0,0,2,5.0,0,2,3.0,0,3,8.0,0,3,4.0,0,4,11.0,0,2
15877,6.0,0,1,2.0,1,2,12.0,0,2,13.0,0,1,5.0,0,2,8.0,0,1,10.0,0,1,4.0,0,3,9.0,0,1,1.0,0,1
15879,6.0,0,2,14.0,1,2,3.0,0,2,11.0,0,1,1.0,0,4,15.0,0,1,7.0,0,2,2.0,0,2,4.0,0,3,9.0,0,2
15880,12.0,0,3,4.0,0,2,3.0,0,2,1.0,0,4,2.0,1,3,8.0,0,2,10.0,0,2,11.0,0,2,9.0,0,3,7.0,0,2
15881,1.0,1,4,16.0,0,2,6.0,0,1,21.0,0,3,8.0,0,3,13.0,0,2,4.0,0,2,2.0,0,1,20.0,0,2,10.0,0,2
15884,4.0,0,2,10.0,0,1,1.0,0,1,19.0,0,1,7.0,1,1,9.0,0,1,12.0,0,1,2.0,0,1,16.0,0,1,5.0,0,1
15885,9.0,0,1,7.0,0,1,12.0,0,1,4.0,0,2,2.0,0,1,11.0,0,1,10.0,0,1,3.0,0,1,6.0,1,1,5.0,0,1
15887,10.0,1,4,16.0,0,3,11.0,0,1,13.0,0,2,12.0,0,2,6.0,0,1,8.0,0,2,9.0,0,1,5.0,0,3,3.0,0,1
15888,3.0,0,2,4.0,0,1,2.0,0,2,9.0,0,2,6.0,0,2,7.0,0,2,11.0,0,2,14.0,0,2,8.0,0,3,5.0,0,2
15890,15.0,1,4,1.0,0,1,20.0,0,2,16.0,0,2,10.0,0,2,5.0,0,2,12.0,0,2,8.0,0,2,7.0,0,1,4.0,0,2
15891,20.0,0,2,21.0,0,2,3.0,1,2,23.0,0,1,25.0,0,2,8.0,0,1,27.0,0,2,18.0,0,1,24.0,0,2,7.0,0,1
15893,4.0,0,3,10.0,0,2,28.0,1,3,13.0,0,2,26.0,0,2,9.0,0,2,24.0,0,2,6.0,0,2,22.0,0,2,18.0,0,2
15894,10.0,1,4,7.0,0,1,14.0,0,2,5.0,0,1,13.0,0,1,1.0,0,1,9.0,0,1,11.0,0,1,8.0,0,1,4.0,0,2
15895,8.0,0,1,1.0,0,1,6.0,0,1,2.0,0,1,4.0,0,1,9.0,0,1,10.0,0,1,5.0,0,1,3.0,0,1,7.0,0,1
15896,10.0,1,2,3.0,0,1,11.0,0,1,9.0,0,1,2.0,0,1,5.0,0,2,8.0,0,1,6.0,0,1,4.0,0,1,1.0,0,1
15897,17.0,1,2,11.0,0,2,9.0,0,2,15.0,0,2,16.0,0,2,20.0,0,2,14.0,0,2,2.0,0,2,8.0,0,3,19.0,0,2
